sha256	path
81ee89940bae75eac2852d30868f474ef1ba00c09ddb59b2d69a2339503e03c2	failures/alternate-key.rpm
e8e74b23092459d6b7c5b9bc327e5292df600b2ed2db650e57816c687c95fcc2	failures/corrupt.rpm
ae2c0058d7330374c27e9a9cc5990ef36e2d885726fed358dd670f5778add086	failures/dnfast-arch-1.0-1.x86_64.rpm
c355796f704dc20389730052dd9ab453aabd42e5b24eb37bce1f0c3d85c40598	failures/expired-primary.rpm
f739650bbed5c9141d36a7a136fe393c925fc306a72feb93d748ef3bab09bf9b	failures/expired-subkey.rpm
55a66b66dae9520868a54572cba896395c5cfa06a8dc6fd43ba3dc987c7193dd	failures/revoked-primary.rpm
a01565a8548a0e19240fe6bc22a390d0e7de1fee9eeb82f50fad327f06997f95	failures/revoked-subkey.rpm
ca83e5cc1db59123f2bde84eed69c1579d87cc8c5ac8cdc2213f987a77adf482	failures/unsigned.rpm
0430508eb849a865a36ad42c64a4495e3d2b0ba90cb4e76586564c1f653cae0e	fingerprints.tsv
1c4cf9d7b12cb054574a9005560f904a578b44521a49bae8321db97e4894c196	keys/allowed.asc
3de1bb072178d2fad5bf0b6e60c3be74f438667cadb745851318497a111b2f83	keys/alternate.asc
0f765f872c0e653c50d12ba66007621d074aa497f29d632d5bfd6b76d7b653c0	keys/expired-primary.asc
8a7362c66168a5c4e860651dcf2649d576b313b1eaa3407bc33efc95d51cd94a	keys/expired-subkey.asc
84dd3f9eed2e636fac09fba8ec944807d7f5fec374f4cc0d5950b70016050900	keys/revoked-primary.asc
b7cd43a8988dab352ad8d558d136b10dea1c4e698d3c6f94c21ff233063fa1cb	keys/revoked-subkey.asc
63175baa97a7b018d8c57b43c6d98564853d128f61de7171d4c80bd6bd414c19	repos/cost-high/dnfast-cost-1.0-1.noarch.rpm
2b348626dd1a8cb2b413c04695050650c0620fc335627a0ce3408e650c447c6b	repos/cost-high/repodata/filelists.xml.zst
36491f2740a60694abbfa0ae8b4d18d41dee96ed9dccd82c6c046830e12d99be	repos/cost-high/repodata/other.xml.zst
0794d9f8bf8a9a72e47fb7f23f3f29766c01ae7710a484b8fd0f1aba03c60153	repos/cost-high/repodata/primary.xml.zst
66b8f48d78f43e0a3ca854dac66024da26702d8c1db64ddab432f613442f9136	repos/cost-high/repodata/repomd.xml
dcfd05d09b3ef6061e013da1466679a84ce78c9e32f4c49ef31ce3da6e29c801	repos/cost-high/repodata/repomd.xml.asc
63175baa97a7b018d8c57b43c6d98564853d128f61de7171d4c80bd6bd414c19	repos/cost-low/dnfast-cost-1.0-1.noarch.rpm
2b348626dd1a8cb2b413c04695050650c0620fc335627a0ce3408e650c447c6b	repos/cost-low/repodata/filelists.xml.zst
36491f2740a60694abbfa0ae8b4d18d41dee96ed9dccd82c6c046830e12d99be	repos/cost-low/repodata/other.xml.zst
0794d9f8bf8a9a72e47fb7f23f3f29766c01ae7710a484b8fd0f1aba03c60153	repos/cost-low/repodata/primary.xml.zst
66b8f48d78f43e0a3ca854dac66024da26702d8c1db64ddab432f613442f9136	repos/cost-low/repodata/repomd.xml
dcfd05d09b3ef6061e013da1466679a84ce78c9e32f4c49ef31ce3da6e29c801	repos/cost-low/repodata/repomd.xml.asc
f35b37c1ea2c90db22ea968d1cfdee430f0436781eec02bba5633d2c90fa6d4a	repos/main/dnfast-app-1.0-1.noarch.rpm
c5683d5352b8c5ec388db2298c62830ce5e31fde210a4b556da048f9a20d6966	repos/main/dnfast-arch-1.0-1.aarch64.rpm
bf3e15443ba1502e73fa20d31da12363359181e5b2e9d6c9d61299f508c7131f	repos/main/dnfast-arch-switch-1.0-1.aarch64.rpm
f7bb2e59e2790903fbcd97f61127887ff70f9fd767e141bb6fcb5d73affe9a66	repos/main/dnfast-arch-switch-2.0-1.noarch.rpm
225441f40f1bcaffcbda9900e806a394fa6233693f41bf601d618e6ec131247a	repos/main/dnfast-config-1.0-1.noarch.rpm
8ea6c15991223882c88b6082c159e689ca3e2f46017bae459b18b96b46543019	repos/main/dnfast-conflict-1.0-1.noarch.rpm
63175baa97a7b018d8c57b43c6d98564853d128f61de7171d4c80bd6bd414c19	repos/main/dnfast-cost-1.0-1.noarch.rpm
49a81a78443b3111ae4d2b078f8b558e5fbe49ff4b1f39b22ab07c2fe7c84d7f	repos/main/dnfast-dep-1.0-1.noarch.rpm
5928aa0fd6107399e619b2c86283e193aedb28097a6ffa6dccb171a8c87d2a15	repos/main/dnfast-file-collision-1.0-1.noarch.rpm
7ae6244738442795eb645ed6d1c83dab4d3ef9cd0cbd65c4eca306ec61b792f3	repos/main/dnfast-file-provider-1.0-1.noarch.rpm
0899d0f9eef866b24ba946106fd33e3a376f59b4307df81dcb673983a7ad7618	repos/main/dnfast-installonly-1.0-1.noarch.rpm
a9b613d803f50d0e94cce000db97b9bee7d60bfc9a6591d2c74c64619d87cb51	repos/main/dnfast-noarch-1.0-1.noarch.rpm
e3591a9aac83f012286af21bf49b604620c3d4b752e4846146046260bc9bf603	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
8b1432db49d4eb046659eba087894e21f9ee4126e638d3aef1893ee83053b335	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
7a9e279e172b1613efed3c0181364bd87243acd73a33aa5e75cfde628c2e5e60	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
10088889d0dbc1b23b50251a4a22d7a01e625c91d791321167d171e128ddb013	repos/main/dnfast-priority-1.0-1.noarch.rpm
7ff3ad2b369afce60a796d46d54a46faa013aafef744f6bf6b3eae573f1ff7d4	repos/main/dnfast-protected-1.0-1.noarch.rpm
442efec689918ee005bd03bbf6386796a7ad1eefb0e8b9b8396de8a51fa10a20	repos/main/dnfast-rich-1.0-1.noarch.rpm
7d2980c489a0196fc439bbcda84911fceb165292475fe915a2ad67a3599fd0ae	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
3607caad7149ccfdb9fc975a8d10891ee015ec5a834553c1013e9e2db44c8635	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
ac02d7ed7f2d8260837ac87c594586fbb3d6d7788a59b04d09ab1a6ee19da346	repos/main/dnfast-upgrade-1.0-1.noarch.rpm
241b19ba91a9b592de935c534c2c33fb9b7fe7836ada543f55bdc2d22c42cf4f	repos/main/dnfast-upgrade-2.0-1.noarch.rpm
4f0dea636139f64395760e9e981c4bd8f4b384008f7e5671a3b7c2f73f15f0bc	repos/main/dnfast-vendor-switch-1.0-1.noarch.rpm
28c72ef9feeacf1aad4e82356588e4f659cca88d900c61e187422be702178161	repos/main/dnfast-vendor-switch-2.0-1.noarch.rpm
6168cf28f3cf2006550677bd8c65f28ea7b31bb58ebb47f709e1b3124769ad33	repos/main/dnfast-weak-app-1.0-1.noarch.rpm
703750198924412952c23a1abf7656c699b48a3a87dd05735ea017fee43a7562	repos/main/repodata/filelists.xml.zst
368f657b21a699a1624ee7728d3e3a1b54dd45717bb2f6164743303c915e401a	repos/main/repodata/other.xml.zst
2b5e317b1e1222036011ce3b6f0dd8912e294b779156b49de2f62c15ee68b677	repos/main/repodata/primary.xml.zst
83e18a41b9aeabd0e35fbdf29dd770c684b18a2f9473ec1cbfbab4bb1daf1d37	repos/main/repodata/repomd.xml
755b3b3d008162d38c5a6f9b67357e4a039b89ca0a42b65b46387a5741e29bce	repos/main/repodata/repomd.xml.asc
10088889d0dbc1b23b50251a4a22d7a01e625c91d791321167d171e128ddb013	repos/priority-high/dnfast-priority-1.0-1.noarch.rpm
1fdaa0099bffd3a584f2c2d9f9c0a542b095d4605388257723d526c3233dbd08	repos/priority-high/repodata/filelists.xml.zst
3205289089fe37d8123fbcd10eb94df093c96166d709f7bde4a4ba5e8d76bc70	repos/priority-high/repodata/other.xml.zst
d6846644112b3a553455752f5caa8e4e5dc1aabf1e51ad203c46e89f005ae734	repos/priority-high/repodata/primary.xml.zst
7f0060db9de891cbe72ede4e8fe3ae60f1b3d6a912f756ff1b57239cbf5e1b89	repos/priority-high/repodata/repomd.xml
5b704fa1258e93f3b1720978e33db3b34042a99dafe2205229685b54829a67b0	repos/priority-high/repodata/repomd.xml.asc
10088889d0dbc1b23b50251a4a22d7a01e625c91d791321167d171e128ddb013	repos/priority-low/dnfast-priority-1.0-1.noarch.rpm
1fdaa0099bffd3a584f2c2d9f9c0a542b095d4605388257723d526c3233dbd08	repos/priority-low/repodata/filelists.xml.zst
3205289089fe37d8123fbcd10eb94df093c96166d709f7bde4a4ba5e8d76bc70	repos/priority-low/repodata/other.xml.zst
d6846644112b3a553455752f5caa8e4e5dc1aabf1e51ad203c46e89f005ae734	repos/priority-low/repodata/primary.xml.zst
7f0060db9de891cbe72ede4e8fe3ae60f1b3d6a912f756ff1b57239cbf5e1b89	repos/priority-low/repodata/repomd.xml
5b704fa1258e93f3b1720978e33db3b34042a99dafe2205229685b54829a67b0	repos/priority-low/repodata/repomd.xml.asc
e40ddcae996326f62e8c017987d0aceb932fc739d52bf22b7f029ee156d9d11d	revocations.tsv
