sha256	path
eb23c2b7b4c8e1af42e5323b2d0742c0bda912f2e9eec71aa943966c1e2d76c3	failures/alternate-key.rpm
da586455e1191562cbb5d8419fa87fdc5a0a8da6e40c5c3acc5e5bac30b8ebad	failures/corrupt.rpm
70e87055ffb45b1bb84dd324ad23034c1d8403d300602614433be77a2259fccd	failures/dnfast-arch-1.0-1.x86_64.rpm
91fd7adff0b1840c70d7b077afd031a776609d88347f0f5dc475e40af5af3362	failures/expired-primary.rpm
1f2610cf416f88b2c661a575a8f2a6e597c5a7688f9d2d54f9ced5f64d9a8ce8	failures/expired-subkey.rpm
842ce047bce6f5b50dcd493bb8050d3413230ed9e2450da82055dfd9742e2f64	failures/revoked-primary.rpm
959bfa3d22836f9587520479809ce3fc15acfba4215386a9f3c48633274c7921	failures/revoked-subkey.rpm
add43bccb7dce90abf6296577a51653a38fbe15b546f3d591009e63cc604ffa3	failures/unsigned.rpm
fe43a46274da900308d01a1ee0a0cbdbcb0e3df36637ae8998a0b9d43dad9804	fingerprints.tsv
5f7a735081db1c10d17ac0832b086339afd2b13f6e496a738c47ae049260dfa7	keys/allowed.asc
faa4c80610beea68c1d74200425d35bc2d985211bfdc68e6a2eaa4691f7a31a4	keys/alternate.asc
2223247948509ceda29ae4ff14b1cc0c4b8a5c0a6f5af0871eb6ab23adf27dc0	keys/expired-primary.asc
23665a7333bb0020003b67d141d03fc03ffaf93d217b143590d28137f4bcc155	keys/expired-subkey.asc
5fc1d6d0a80bbca6debce293d8423e4c5eac47dcef04606c3559bedcb90e9c2b	keys/revoked-primary.asc
d2c9b27bf31a71f2df1d621dc5ed5a2d885ef3bda31620b346b3db8f846e35d2	keys/revoked-subkey.asc
c0bd1f48b94a699fa1d752be232043677cb7a72af15cd97434996b357d3db6c7	repos/cost-high/dnfast-cost-1.0-1.noarch.rpm
5a9bea8c6eb107fb2d88a6adb6f1fb1e03713203657b90923505123e29907971	repos/cost-high/repodata/filelists.xml.zst
89e7e21b1f6e908fb0614afa2b184f3b773720beb18d355ce63ff607930fbadb	repos/cost-high/repodata/other.xml.zst
7aec71917a9bad39c794ce3473d345aaa7f5a847d0cfcbbff02dae5e46f891cf	repos/cost-high/repodata/primary.xml.zst
389db7f92d1502bff3a1d16f2000248028d5caed1d00ce06eaf6c9e74065b8fb	repos/cost-high/repodata/repomd.xml
f8d376298b1bccb46fe97e9fabbf9930f29c3f9e6446506ecd8ec4d7589d34e1	repos/cost-high/repodata/repomd.xml.asc
c0bd1f48b94a699fa1d752be232043677cb7a72af15cd97434996b357d3db6c7	repos/cost-low/dnfast-cost-1.0-1.noarch.rpm
5a9bea8c6eb107fb2d88a6adb6f1fb1e03713203657b90923505123e29907971	repos/cost-low/repodata/filelists.xml.zst
89e7e21b1f6e908fb0614afa2b184f3b773720beb18d355ce63ff607930fbadb	repos/cost-low/repodata/other.xml.zst
7aec71917a9bad39c794ce3473d345aaa7f5a847d0cfcbbff02dae5e46f891cf	repos/cost-low/repodata/primary.xml.zst
389db7f92d1502bff3a1d16f2000248028d5caed1d00ce06eaf6c9e74065b8fb	repos/cost-low/repodata/repomd.xml
f8d376298b1bccb46fe97e9fabbf9930f29c3f9e6446506ecd8ec4d7589d34e1	repos/cost-low/repodata/repomd.xml.asc
fa01dfa3de76ffde33bf755ea6baf04bddb074e7a85865c254390ab89ee07e6f	repos/main/dnfast-app-1.0-1.noarch.rpm
2495ce142e5ef14ae4c7a3bf499d312f8417a69ea53318bb687f1feebbe17a4d	repos/main/dnfast-arch-1.0-1.aarch64.rpm
7bb629ec91931d5a09439ae1046c58389ec23cec5c0fc7ba1afabfe70296eebd	repos/main/dnfast-arch-switch-1.0-1.aarch64.rpm
88c524427ab8a8967bb30ccfcf764b383d535f67e6c860db6364df5abb580d9a	repos/main/dnfast-arch-switch-2.0-1.noarch.rpm
a0486ff525485c3daecdcb1248a50db3407fe110df4fc8dcaf6e0348014e3bbd	repos/main/dnfast-config-1.0-1.noarch.rpm
d2266d37dcc8b8d64fe6932b77d4c9ae663054adad024f4abaf7dc7ff804f4ca	repos/main/dnfast-conflict-1.0-1.noarch.rpm
c0bd1f48b94a699fa1d752be232043677cb7a72af15cd97434996b357d3db6c7	repos/main/dnfast-cost-1.0-1.noarch.rpm
23f277e005b8cb3a6dc526711b33478b1b13fe60b31359ecf91868c29fe0050d	repos/main/dnfast-dep-1.0-1.noarch.rpm
7bb41b6b5bce5ac3cbd36e01de8e872ef0f62d41df25e4dc6849364e078a3c0f	repos/main/dnfast-file-collision-1.0-1.noarch.rpm
a3d51241835afa2949680c76da5c03bc0be754b88a58aeb273285529e9d17268	repos/main/dnfast-file-provider-1.0-1.noarch.rpm
044fca058097d3bdbc449dc50661e9c80eb697eecad55b5d4ab3843bcc26e1e4	repos/main/dnfast-installonly-1.0-1.noarch.rpm
c8dcc599e696172726cb63dfd3f530a9a545a65f35a5cbc2b095ffe372a1fd86	repos/main/dnfast-noarch-1.0-1.noarch.rpm
5e20cc80dfef2ce365d692ef00f11aaea23ab8eedf0edbc0ebd95694bc2768a0	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
64220e2dadd6685c43ec403f8846ef2b983d9497b8e41baff6a5165bb64ea638	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
8d09b2eee3ef42b859958fab54d05cc6f7ff0bcdd9642e6afac91a409ffe3014	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
19d505cea0ebe01815a4235e4db640ecd16553e5323ac08871eb7032f7963f94	repos/main/dnfast-priority-1.0-1.noarch.rpm
b4cf6c22ad8c835d5d5ec8519c3f187b6a83ada2e7b8cf603f3bb8ce6646a67d	repos/main/dnfast-protected-1.0-1.noarch.rpm
5f19a8ac0794c68209676d166228cca943dfc011e61a11f6e9d0c499f76f943f	repos/main/dnfast-rich-1.0-1.noarch.rpm
779758f99ad32c0fdf5017ee49e6ff0a29c61776722862c5a638ed9801d5ae0f	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
0858b680bec67432de398a8db72563cdc1efae7e275b4c691e03982e118c1814	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
