sha256	path
d52784356b5e368c02ddbe5224bf5f7d2c629d29137b787dc02bb6be4ae22fbb	failures/alternate-key.rpm
33596c66b8090cd9d379934381d01e6b1b3c96e66188de5b7d222f3ad6501d63	failures/corrupt.rpm
36c0741ddcf5e3cfb725dd33db6c70bd84538161597a91e6638757d10b18ea03	failures/dnfast-arch-1.0-1.x86_64.rpm
1f1902e74b16f10317cf411c1467d3b06271f520b22e15b2839d8f7b814152df	failures/expired-primary.rpm
d4d44858be855cca70669feef26b3c69b125a1a1e3e5b555375305d9d1f74263	failures/expired-subkey.rpm
fdeb53d4cede561803a4d9f503c1dda2ae04cc952108d9d8c7b6cb4ba09a5df2	failures/revoked-primary.rpm
b58052219d6c37f5929a52e3b09c4d4939c1557f638361c87048f124091176cd	failures/revoked-subkey.rpm
08e823eb97c3d59f4aef6ad31b5951b59c4605d8e5bd6f95ff1c5b123e640d1b	failures/unsigned.rpm
ec713e254ecfa1a8aa4efa034a977c2e2ccc40421091e6e70ddf12fd10975233	fingerprints.tsv
360aac01d849e1e8e141d5bce7847634ef12671e5c558ea98cca44cf188b4b10	keys/allowed.asc
8d8ff307572f0cdb1942e29ad9bb2830e43defa9eaab8153326bf72ef488c74b	keys/alternate.asc
08cb91b3165bb566fb8f48f7addbceb50dd8337964e51345387c9feffeae14bc	keys/expired-primary.asc
eac70fb2b3a2410114e8d26db968883e96a93f5ff28389e5bbf14d9f27dd759c	keys/expired-subkey.asc
d7af00ae4d86b37fa67a30bbe6501285b62c0ff179b5f5ff15275b5ef8e7fe74	keys/revoked-primary.asc
4e30bdc82aa71fa417f2b7b0ae6738f0f569ee74f4ec33323b7562258fb66b85	keys/revoked-subkey.asc
d52784356b5e368c02ddbe5224bf5f7d2c629d29137b787dc02bb6be4ae22fbb	repos/alternate/dnfast-app-1.0-1.noarch.rpm
086ef9d6965674650bcf30af7b20ea721ed51657ed1df9a9a967adc03e3f302e	repos/alternate/repodata/filelists.xml.zst
4840813b61c0f09bcd228c2acf47f615444ab5e4b066662ab95a46b1a135854b	repos/alternate/repodata/other.xml.zst
58eaa47c01bcfac41fb53e785cf861856de2659a8b21c11281427d29a71b4bba	repos/alternate/repodata/primary.xml.zst
785f1b000055f2580f03e61a1efb9f14878579cc698e4f5d15e59a9a84d415fd	repos/alternate/repodata/repomd.xml
1fd5cd939447554cd0c90d40519461468940f68366d94a2e8c62f7f7c1521740	repos/alternate/repodata/repomd.xml.asc
b464660232d4101a985f1dc97b103952389607a7d83a93de8155d16d3ebd53a0	repos/cost-high/dnfast-cost-1.0-1.noarch.rpm
9555863febb02fc413827074bf2d110610f987c1d1017d39aa6524603e49ed8d	repos/cost-high/repodata/filelists.xml.zst
e53f0779a4e6f4d2d59e835f01244e446bbaea47615a5a5a58547d82a4c6ead8	repos/cost-high/repodata/other.xml.zst
2e5d945e718cd7907802833a52c57d0318982bccfc3babe79c8e52d6c281edb8	repos/cost-high/repodata/primary.xml.zst
092fda0868df59088c3a6522845e201e462283764f945e71f377ec980e8f35cf	repos/cost-high/repodata/repomd.xml
8caaebdeb1d17af30efb75fb7add1b36ea90dd5c951a0511ace4f8bceef3435a	repos/cost-high/repodata/repomd.xml.asc
